2022-04-24 22:03:15,727 INFO  Logger.cs: 70 - 
2022-04-24 22:11:23,901 INFO  ExportHelperExtension.cs: 1136 - Found 47 in ¼Ü×Ó_3-1
2022-04-24 22:11:23,903 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¼Ü×Ó_3-1
2022-04-24 22:11:23,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:11:23,916 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:11:23,917 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:11:23,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FLY WHEEL-1
2022-04-24 22:11:23,918 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FLY WHEEL-1
2022-04-24 22:11:23,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FLY WHEEL-1
2022-04-24 22:11:23,919 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2022-04-24 22:11:23,919 INFO  ExportHelperExtension.cs: 1136 - Found 59 in wheel-1
2022-04-24 22:11:23,920 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2022-04-24 22:11:24,235 INFO  SwAddin.cs: 339 - Loading config tree
2022-04-24 22:11:24,239 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-04-24 22:11:24,244 INFO  SwAddin.cs: 344 - Showing property manager
2022-04-24 22:11:34,986 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-24 22:11:35,386 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-24 22:12:20,016 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-04-24 22:12:20,068 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-24 22:12:25,615 INFO  SwAddin.cs: 294 - Assembly export called for file ×°ÅäÌå1
2022-04-24 22:12:25,615 INFO  SwAddin.cs: 299 - Save is required
2022-04-24 22:12:25,615 INFO  SwAddin.cs: 313 - Saving assembly
2022-04-24 22:12:25,616 INFO  SwAddin.cs: 316 - Opening property manager
2022-04-24 22:12:25,616 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×°ÅäÌå1
2022-04-24 22:12:25,616 INFO  ExportHelperExtension.cs: 1136 - Found 33 in ×°ÅäÌå1
2022-04-24 22:12:25,617 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×°ÅäÌå1
2022-04-24 22:12:25,617 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-24 22:12:25,618 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2022-04-24 22:12:25,618 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ¼Ü×Ó_3-1
2022-04-24 22:12:25,618 INFO  ExportHelperExtension.cs: 1136 - Found 47 in ¼Ü×Ó_3-1
2022-04-24 22:12:25,619 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ¼Ü×Ó_3-1
2022-04-24 22:12:25,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:12:25,619 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:12:25,620 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:12:25,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FLY WHEEL-1
2022-04-24 22:12:25,621 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FLY WHEEL-1
2022-04-24 22:12:25,621 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FLY WHEEL-1
2022-04-24 22:12:25,622 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-1
2022-04-24 22:12:25,622 INFO  ExportHelperExtension.cs: 1136 - Found 59 in wheel-1
2022-04-24 22:12:25,628 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-1
2022-04-24 22:12:25,628 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ×°ÅäÌå1
2022-04-24 22:12:25,629 INFO  ExportHelperExtension.cs: 1136 - Found 33 in ×°ÅäÌå1
2022-04-24 22:12:25,629 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ×°ÅäÌå1
2022-04-24 22:12:25,629 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-24 22:12:25,630 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2022-04-24 22:12:25,631 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¼Ü×Ó_3-1
2022-04-24 22:12:25,631 INFO  ExportHelperExtension.cs: 1136 - Found 47 in ¼Ü×Ó_3-1
2022-04-24 22:12:25,632 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¼Ü×Ó_3-1
2022-04-24 22:12:25,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:12:25,633 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:12:25,633 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:12:25,634 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FLY WHEEL-1
2022-04-24 22:12:25,634 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FLY WHEEL-1
2022-04-24 22:12:25,635 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FLY WHEEL-1
2022-04-24 22:12:25,635 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2022-04-24 22:12:25,635 INFO  ExportHelperExtension.cs: 1136 - Found 59 in wheel-1
2022-04-24 22:12:25,636 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2022-04-24 22:12:25,678 INFO  SwAddin.cs: 339 - Loading config tree
2022-04-24 22:12:25,678 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-04-24 22:12:25,681 INFO  SwAddin.cs: 344 - Showing property manager
2022-04-24 22:12:28,465 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-24 22:12:28,616 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-24 22:13:21,032 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-24 22:14:49,590 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-04-24 22:14:49,902 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-24 22:14:57,436 INFO  SwAddin.cs: 294 - Assembly export called for file ×°ÅäÌå1
2022-04-24 22:14:57,437 INFO  SwAddin.cs: 299 - Save is required
2022-04-24 22:14:57,437 INFO  SwAddin.cs: 313 - Saving assembly
2022-04-24 22:14:57,437 INFO  SwAddin.cs: 316 - Opening property manager
2022-04-24 22:14:57,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×°ÅäÌå1
2022-04-24 22:14:57,438 INFO  ExportHelperExtension.cs: 1136 - Found 34 in ×°ÅäÌå1
2022-04-24 22:14:57,439 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ×°ÅäÌå1
2022-04-24 22:14:57,439 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-24 22:14:57,440 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2022-04-24 22:14:57,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ¼Ü×Ó_3-1
2022-04-24 22:14:57,441 INFO  ExportHelperExtension.cs: 1136 - Found 47 in ¼Ü×Ó_3-1
2022-04-24 22:14:57,441 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ¼Ü×Ó_3-1
2022-04-24 22:14:57,442 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:14:57,442 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:14:57,443 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:14:57,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FLY WHEEL-1
2022-04-24 22:14:57,444 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FLY WHEEL-1
2022-04-24 22:14:57,444 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FLY WHEEL-1
2022-04-24 22:14:57,445 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-1
2022-04-24 22:14:57,446 INFO  ExportHelperExtension.cs: 1136 - Found 59 in wheel-1
2022-04-24 22:14:57,446 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-1
2022-04-24 22:14:57,447 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ×°ÅäÌå1
2022-04-24 22:14:57,447 INFO  ExportHelperExtension.cs: 1136 - Found 34 in ×°ÅäÌå1
2022-04-24 22:14:57,447 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ×°ÅäÌå1
2022-04-24 22:14:57,448 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-24 22:14:57,448 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2022-04-24 22:14:57,448 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¼Ü×Ó_3-1
2022-04-24 22:14:57,449 INFO  ExportHelperExtension.cs: 1136 - Found 47 in ¼Ü×Ó_3-1
2022-04-24 22:14:57,449 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¼Ü×Ó_3-1
2022-04-24 22:14:57,450 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:14:57,450 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:14:57,451 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ·ÉÂÖ¹Ì¼þ2-1
2022-04-24 22:14:57,451 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FLY WHEEL-1
2022-04-24 22:14:57,451 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FLY WHEEL-1
2022-04-24 22:14:57,452 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FLY WHEEL-1
2022-04-24 22:14:57,452 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2022-04-24 22:14:57,453 INFO  ExportHelperExtension.cs: 1136 - Found 59 in wheel-1
2022-04-24 22:14:57,453 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2022-04-24 22:14:57,652 INFO  SwAddin.cs: 339 - Loading config tree
2022-04-24 22:14:57,657 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
